Id Unit,Id,Code,Name,Desctiption,Status
185170,1288,F.42RFP00.033.1,Mengevaluasi Kinerja Pelaksanaan Pekerjaan,,1
185171,1288,F.42RFP00.034.1,Melakukan Pengukuran Bersama untuk Penerbitan Sertifikat Pembayaran,,1
185172,1288,F.42RFP00.035.1,Membuat Laporan Pengawasan,,1
185173,1288,F.42RFP00.036.1,Melakukan Rekomendasi Penyerahan Akhir Pekerjaan,,1
2285,60,M.71KFS01.001.1,Melakukan Persiapan Pekerjaan Penjaminan dan Pengendalian Kualitas,,1
2286,60,M.71KFS01.002.1,Membuat Perencanaan dan Prosedur Pengujian dan Inspeksi,,1
2287,60,M.71KFS01.003.1,"Menelaah Dokumen Prosedur, Desain, dan Rencana Konstruksi Fabrikasi",,1
2288,60,M.71KFS01.004.1,"Menyiapkan Personil, Peralatan Pengujian dan Inspeksi",,1
2289,60,M.71KFS01.005.1,Menelaah Penjaminan dan Pengendalian Kualitas Penyedia Eksternal,,1
2290,60,M.71KFS01.006.1,Memastikan Mutu Pekerjaan Penyedia Eksternal,,1
2291,60,M.71KFS01.007.1,Melakukan Verifikasi Bahan (Material) dan Peralatan Pekerjaan,,1
2292,60,M.71KFS01.008.1,Melakukan Pemeriksaan Saat Proses Pekerjaan,,1
2293,60,M.71KFS01.009.1,Melakukan Pemeriksaan Saat Proses Pengujian ,,1
2294,60,M.71KFS01.010.1,Menyusun Pelaporan Hasil Pengujian dan Inspeksi,,1
2295,60,M.71KFS01.011.1,Menyerahkan Laporan Pengujian dan Inspeksi Kepada Tim Manajemen Proyek,,1
2296,60,M.71KFS01.012.1,Melakukan Internal Audit Terhadap Sistem Manajemen Mutu,,1
2297,60,M.71KFS01.013.1,Mengevaluasi Kesesuaian/Ketidaksesuaian Pelaksanaan Pekerjaan,,1
169456,961,F.41GED01.001.1,Mengobservasi Sumber Daya dan Material di Sekitar Lokasi,,1
169457,961,F.41GED01.002.1,Menghitung Kebutuhan Panel RISHA,,1
169458,961,F.41GED01.003.1,Membuat Konsep Perencanaan Perakitan Bangunan RISHA,,1
169459,961,F.41GED01.004.1,Membuat Gambar Kerja Perakitan Bangunan RISHA,,1
169460,961,F.41GED01.005.1,Memotong Baja Tulangan,,1
169461,961,F.41GED01.006.1,Menekuk Baja Tulangan,,1
169462,961,F.41GED01.007.1,Merangkai Baja Tulangan,,1
169463,961,F.41GED01.008.1,Mencetak Panel RISHA,,1
169464,961,F.41GED01.009.1,Melakukan Proses Curing,,1
169465,961,F.41GED01.010.1,Melaksanakan Pekerjaan Persiapan Lokasi Kerja,,1
169466,961,F.41GED01.011.1,Melaksanakan Pekerjaan Pondasi,,1
169467,961,F.41GED01.012.1,Melaksanakan Pekerjaan Struktur RISHA,,1
169468,961,F.41GED01.013.1,Melaksanakan Pekerjaan Pemasangan Rangka Atap,,1
169469,961,F.41GED01.014.1,melaksanakan Pekerjaan Dinding,,1
169470,961,F.41GED01.015.1,Melaksanakan Pekerjaan Lantai,,1
169471,961,F.41GED01.016.1,Melaksanakan Pekerjaan Pemasangan Penutup Atap,,1
169472,961,F.41GED01.017.1,Mengevaluasi Produk Panel RISHA,,1
169473,961,F.41GED01.018.1,Melakukan Pemeriksaan Praperakitan,,1
169474,961,F.41GED01.019.1,Melakukan Pemeriksaan Pascaperakitan,,1
169475,961,F.41GED01.020.1,Melaksanakan Pemeliharaan Bangunan RISHA,,1
169476,961,F.41GED01.021.1,Melaksanakan Pemeliharaan Utilitas,,1
10787,371,F.43SCF00.001.2,Merencanakan Pemasangan Scaffolding,,1
10788,371,F.43SCF00.002.2,Menyiapkan Operasi Scaffolding,,1
10789,371,F.43SCF00.003.2,Memasang Scaffolding,,1
10790,371,F.43SCF00.004.2,Membongkar Scaffolding,,1
10791,371,F.43SCF00.005.2,Memeriksa Scaffolding,,1
10458,346,F.429110.001.01,Menerapkan Peraturan-Peraturan Pembangunan Bendungan Besar,,1
25672,346,F.429110.002.01,Menerapkan Komunikasi di Tempat Kerja,,1
10459,346,F.429110.003.01,Menyiapkan Data Sekunder Perencanaan Bendungan Besar ,,1
10460,346,F.429110.004.01,Menyiapkan  Data Primer Perencanaan Bendungan Besar ,,1
10461,346,F.429110.005.01,Mengembangkan Alternatif Pembangunan Bendungan Besar,,1
10462,346,F.429110.006.01,Melakukan Analisis Hidrologi,,1
10463,346,F.429110.007.01,Membuat Desain Pendahuluan Bendungan Besar,,1
10464,346,F.429110.008.01,Mengkaji Hasil Desain Pendahuluan Bendungan Besar,,1
10465,346,F.429110.009.01,Menyiapkan Perhitungan Volume dan Biaya Pembangunan Bendungan Besar,,1
10466,346,F.429110.010.01,Melakukan Evaluasi Kelayakan Proyek,,1
10467,346,F.429110.011.01,Menyiapkan Kerangka Acuan Kerja Untuk Desain Rinci Bendungan Besar,,1
10468,346,F.429110.012.01,Menyiapkan Investigasi Rinci,,1
10469,346,F.429110.013.01,Membuat Desain Rinci Bendungan Besar,,1
10470,346,F.429110.014.01,Mengkaji Hasil Desain Rinci Bendungan Besar,,1
10471,346,F.429110.015.01,Membuat Laporan dan Dokumentasi Pekerjaan,,1
10472,346,F.429110.016.01,"Melaksanakan Pekerjaan K3LM (K3, Lingkungan dan Sistem Manajemen Mutu)",,1
10473,346,F.429110.017.01,Mengkaji Dokumen Kontrak,,1
10474,346,F.429110.018.01,Membuat Program Kerja dan Metode Kerja,,1
10475,346,F.429110.019.01,Melaksanakan Pekerjaan Persiapan Konstruksi Bendungan Besar,,1
10476,346,F.429110.020.01,Mengelola Keuangan dan SDM,,1
10477,346,F.429110.021.01,Mengelola Administrasi Teknik,,1
10478,346,F.429110.022.01,Melaksanakan Pekerjaan Logistik dan Peralatan,,1
10479,346,F.429110.023.01,Mengendalikan Pelaksanaan Pekerjaan Bangunan Pengelak,,1
10480,346,F.429110.024.01,Mengendalikan Pelaksanaan Pekerjaan Galian Pondasi,,1
10481,346,F.429110.025.01,Mengendalikan Pelaksanaan Pekerjaan Perbaikan Pondasi,,1
10482,346,F.429110.026.01,Mengendalikan Pelaksanaan Pekerjaan Urugan Tubuh Bendungan,,1
10483,346,F.429110.027.01,Mengendalikan Pelaksanaan Pekerjaan beton,,1
10484,346,F.429110.028.01,Mengendalikan Pelaksanaan Pekerjaan Pemasangan Instrumentasi,,1
10485,346,F.429110.029.01,Mengendalikan Pelaksanaan Pekerjaan Bendungan Beton,,1
10486,346,F.429110.030.01,Mengendalikan Pelaksanaan Pekerjaan blasting,,1
10487,346,F.429110.031.01,Mengendalikan Pelaksanaan Pekerjaan Hydromechanical ,,1
10488,346,F.429110.032.01,"Melakukan Pengendalian Biaya, Mutu dan Waktu",,1
10489,346,F.429110.033.01,Melaksanakan Pekerjaan Pengisian Awal Waduk,,1
10490,346,F.429110.034.01,Melakukan Serah Terima Pekerjaan,,1
10491,346,F.429110.035.01,Memeriksa Kesiapan Kontraktor Untuk Memulai Pelaksanaan Pekerjaan,,1
10492,346,F.429110.036.01,Melakukan Supervisi Pelaksanaan Pekerjaan Bangunan Pengelak,,1
10493,346,F.429110.037.01,Melakukan Supervisi Pelaksanaan Pekerjaan Galian Pondasi,,1
10494,346,F.429110.038.01,Melakukan Supervisi Pelaksanaan Pekerjaan Perbaikan Pondasi,,1
10495,346,F.429110.039.01,Melakukan Supervisi Pelaksanaan Pekerjaan Urugan Tubuh Bendungan,,1
10496,346,F.429110.040.01,Melakukan Supervisi Pelaksanaan Pekerjaan Beton,,1
10497,346,F.429110.041.01,Melakukan Supervisi Pelaksanaan Pekerjaan Pemasangan Intrumentasi,,1
10498,346,F.429110.042.01,Melakukan Supervisi Pelaksanaan Pekerjaan Bendungan Beton,,1
10499,346,F.429110.043.01,Melakukan Supervisi Pelaksanaan Pekerjaan blasting,,1
10500,346,F.429110.044.01,Melakukan Supervisi Pelaksanaan Pekerjaan Hidromekanikal,,1
10501,346,F.429110.045.01,"Melakukan Pengawasan Sistim Manajemen Mutu, Kuantitas dan Waktu",,1
10502,346,F.429110.046.01,Mengevaluasi Kinerja Kontraktor,,1
10503,346,F.429110.047.01,Melakukan Pengukuran Bersama Untuk Penerbitan Sertifikat Pembayaran,,1
10504,346,F.429110.048.01,Membuat Laporan Pekerjaan Supervisi,,1
10505,346,F.429110.049.01,Melakukan Supervisi Pelaksanaan Pekerjaan Pengisian Awal Waduk,,1
10506,346,F.429110.050.01,Melakukan Penyerahan Akhir Pekerjaan,,1
25745,347,F.429120.001.01,Menerapkan Komunikasi di Tempat Kerja,,1
10507,347,F.429120.002.01,Menyiapkan Data Sekunder yang Terkait dengan Perencanaan Dermaga,,1
10508,347,F.429120.003.01,Melaksanakan Survei Hidro-oceanografi  dan Topografi,,1
10509,347,F.429120.004.01,Mendesain Lay out Dermaga,,1
10510,347,F.429120.005.01,Melaksanakan Survei Penyelidikan Tanah,,1
10511,347,F.429120.006.01,Mengkaji Hasil Perencanaan Pendahuluan Dermaga,,1
10512,347,F.429120.007.01,Melaksanakan Pekerjaan Persiapan Perencanaan Detail Dermaga,,1
10513,347,F.429120.008.01,Melakukan Perhitungan Detail Desain Struktur Dermaga,,1
10514,347,F.429120.009.01,Mengkaji Hasil Perhitungan Struktur Dermaga,,1
10515,347,F.429120.010.01,Membuat Gambar Rencana Dermaga,,1
10516,347,F.429120.011.01,Membuat Desain Final Dermaga,,1
10517,347,F.429120.012.01,Mengkaji Gambar Detail dan Pembuatan Desain Final Konstruksi Dermaga,,1
10518,347,F.429120.013.01,Membuat Laporan dan Dokumentasi Pekerjaan,,1
10519,347,F.429120.014.01,"Melaksanakan Pekerjaan K3LM (K3, Lingkungan dan Sistem Manajemen Mutu)",,1
10520,347,F.429120.015.01,Mengkaji Dokumen Kontrak,,1
10521,347,F.429120.016.01,Membuat Program Kerja dan Metode Kerja,,1
10522,347,F.429120.017.01,Melaksanakan Pekerjaan Persiapan Konstruksi Dermaga,,1
10523,347,F.429120.018.01,Mengelola Keuangan dan Sumber Daya Manusia,,1
10524,347,F.429120.019.01,Mengelola Administrasi Teknik,,1
10525,347,F.429120.020.01,Mengendalikan Pelaksanaan Pekerjaan Tanah,,1
10526,347,F.429120.021.01,Mengendalikan Pelaksanaan Pekerjaan Beton,,1
10527,347,F.429120.022.01,Mengendalikan Pelaksanaan Pekerjaan Pemancangan,,1
10528,347,F.429120.023.01,Mengendalikan Pelaksanaan Pekerjaan Asesoris Dermaga,,1
10529,347,F.429120.024.01,"Melakukan Pengendalian Biaya, Mutu dan Waktu",,1
10530,347,F.429120.025.01,Melakukan Proses Serah Terima Pekerjaan,,1
10531,347,F.429120.026.01,Memeriksa Kesiapan Kontraktor untuk Memulai Pelaksanaan Pekerjaan,,1
10532,347,F.429120.027.01,Melakukan Supervisi Pelaksanaan Pekerjaan Tanah pada Konstruksi Dermaga,,1
10533,347,F.429120.028.01,Melakukan Supervisi Pelaksanaan Pekerjaan Beton pada Konstruksi Dermaga,,1
10534,347,F.429120.029.01,Melakukan Supervisi Pelaksanaan Pekerjaan Pemancangan pada Konstruksi Dermaga,,1
10535,347,F.429120.030.01,Melakukan Supervisi Pelaksanaan Pekerjaan Asesoris Dermaga,,1
10536,347,F.429120.031.01,"Melakukan Pengawasan Mutu, Kuantitas dan Waktu",,1
10537,347,F.429120.032.01,Mengevaluasi Kinerja Kontraktor,,1
10538,347,F.429120.033.01,Melakukan Pengukuran Bersama untuk Penerbitan Sertifikat Pembayaran,,1
10539,347,F.429120.034.01,Membuat Laporan Pekerjaan Supervisi,,1
10540,347,F.429120.035.01,Melakukan Rekomendasi Penyerahan Akhir Pekerjaan,,1
10603,357,F.410201.001.02,Memasang Rangka Atap Baja Ringan Sesuai dengan Hasil Perancangan,,1
10604,357,F.410201.002.01,Memasang Rangka Dinding Baja Ringan Sesuai dengan Hasil Perancangan,,1
10605,357,F.410201.003.01,Memasang Rangka Lantai Baja Ringan Sesuai dengan Hasil Perancangan,,1
10606,357,F.410202.004.02,Melakukan Persiapan Pekerjaan Rangka Atap Baja Ringan,,1
10607,357,F.410202.005.02,Melakukan Pengarahan Lapangan Pemasangan Rangka Atap Baja Ringan,,1
10608,357,F.410202.006.02,Melakukan Koordinasi Pemasangan Rangka Atap Baja Ringan,,1
10609,357,F.410202.007.02,Melakukan Pekerjaan Inspeksi Pemasangan Rangka Atap Baja Ringan,,1
10610,357,F.410202.008.01,Melakukan Persiapan Pekerjaan Rangka Dinding dan Rangka Lantai Baja Ringan,,1
10611,357,F.410202.009.01,Melakukan Pengarahan Lapangan Pemasangan Rangka Dinding dan Rangka Lantai Baja Ringan,,1
10612,357,F.410202.010.01,Melakukan Koordinasi Pemasangan Rangka Dinding dan Rangka Lantai Baja Ringan,,1
10613,357,F.410202.011.01,Melakukan Pekerjaan Inspeksi Pemasangan Rangka Dinding dan Rangka Lantai Baja Ringan,,1
10732,369,F.410140.001.01,Menerapkan Komunikasi di Tempat Kerja,,1
10733,369,F.410140.002.01,Mengendalikan Pengumpulan Data Perancangan Struktur Bangunan Gedung,,1
10734,369,F.410140.003.01,Membuat Perancangan Struktur Atas Bangunan Gedung Bertingkat Rendah,,1
10735,369,F.410140.004.01,Membuat Perancangan Struktur Atas Bangunan Gedung Bertingkat Tinggi,,1
10736,369,F.410140.005.01,Membuat Perancangan Pondasi Dangkal,,1
10737,369,F.410140.006.01,Membuat Perancangan Pondasi Dalam,,1
10738,369,F.410140.007.01,Membuat Perancangan Basement,,1
10739,369,F.410140.008.01,Membuat Perancangan Gambar Struktur,,1
10740,369,F.410140.009.01,Menyusun Spesifikasi Teknis Bangunan Gedung,,1
10741,369,F.410140.010.01,Mengendalikan Pengumpulan Data dan Informasi Mengenai Pekerjaan Struktur Bangunan Gedung,,1
10742,369,F.410140.011.01,Melakukan Pekerjaan Persiapan Pelaksanaan Struktur Bangunan Gedung,,1
10743,369,F.410140.012.01,Melakukan Review Design Struktur Bangunan Gedung,,1
10744,369,F.410140.013.01,Mengendalikan Pelaksanaan Pekerjaan Struktur Bawah Bangunan Gedung sesuai dengan Gambar Rencana,,1
10745,369,F.410140.014.01,Mengendalikan Pelaksanaan Pekerjaan Struktur Atas Baja Bangunan Gedung sesuai dengan Gambar Rencana,,1
10746,369,F.410140.015.01,Mengendalikan Pelaksanaan Pekerjaan Struktur Atas Beton Bertulang Bangunan Gedung sesuai dengan Gambar Rencana,,1
10747,369,F.410140.016.01,Mengendalikan Pelaksanaan Pekerjaan Struktur Atas Beton Komposit Bangunan Gedung sesuai dengan Gambar Rencana,,1
10748,369,F.410140.017.01,Mengendalikan Pelaksanaan Pekerjaan Struktur Atas Beton Pracetak Bangunan Gedung sesuai dengan Gambar Rencana,,1
10749,369,F.410140.018.01,Melaksanakan Uji Kelaikan Fungsi Struktur Bangunan Gedung,,1
10750,369,F.410140.019.01,Menyiapkan Serah Terima Hasil Pekerjaan Struktur Bangunan Gedung ,,1
10751,369,F.410140.020.01,Memeriksa Administrasi Rencana Pelaksanaan Struktur Bangunan Gedung,,1
10752,369,F.410140.021.01,Mengawasi Pelaksanaan Pekerjaan Persiapan Struktur  Bangunan Gedung,,1
10753,369,F.410140.022.01,Mengawasi Pelaksanaan Pekerjaan Struktur Bawah Bangunan Gedung,,1
10754,369,F.410140.023.01,Mengawasi Pelaksanaan Pekerjaan Struktur Atas Baja Bangunan Gedung,,1
10755,369,F.410140.024.01,Mengawasi Pelaksanaan Pekerjaan Struktur Atas Beton Bertulang Bangunan Gedung,,1
10756,369,F.410140.025.01,Mengawasi Pelaksanaan Pekerjaan Struktur Atas Beton Komposit Bangunan Gedung,,1
10757,369,F.410140.026.01,Mengawasi Pelaksanaan Pekerjaan Struktur Atas Beton Pracetak Bangunan Gedung,,1
10758,369,F.410140.027.01,"Mengintegrasikan Perancangan, Pelaksanaan, dan Pengawasan pada Pekerjaan Bangunan Gedung",,1
10759,369,F.410140.028.01,Membuat Laporan Akhir,,1
10829,377,F.410201.001.02,Memasang Rangka Atap Baja Ringan Sesuai dengan Hasil Perancangan,,1
10830,377,F.410201.002.01,Memasang Rangka Dinding Baja Ringan Sesuai dengan Hasil Perancangan ,,1
10831,377,F.410201.003.01,Memasang Rangka Lantai Baja Ringan Sesuai dengan Hasil Perancangan ,,1
10832,377,F.410202.004.02,Melakukan Persiapan Pekerjaan Rangka Atap Baja Ringan ,,1
10833,377,F.410202.005.02,Melakukan Pengarahan Lapangan Pemasangan Rangka Atap Baja Ringan ,,1
10834,377,F.410202.006.02,Melakukan Koordinasi Pemasangan Rangka Atap Baja Ringan ,,1
26784,377,F.410202.007.02,Melakukan Pekerjaan Inspeksi Pemasangan Rangka Atap Baja Ringan,<p>null</p>,1
26785,377,F.410202.008.01,Melakukan Persiapan Pekerjaan Rangka Dinding dan Rangka Lantai Baja Ringan,"<p>null</p>
<p>&nbsp;</p>",1
26786,377,F.410202.009.01,Melakukan Pengarahan Lapangan Pemasangan Rangka Dinding dan Rangka Lantai Baja Ringan,<p>null</p>,1
26787,377,F.410202.010.01,Melakukan Koordinasi Pemasangan Rangka Dinding dan Rangka Lantai Baja Ringan,<p>null</p>,1
26788,377,F.410202.011.01,Melakukan Pekerjaan Inspeksi Pemasangan Rangka Dinding dan Rangka Lantai Baja Ringan,<p>null</p>,1
10918,390,F.439092.001.01,"Melakukan Persiapan Material, Peralatan, dan Perlengkapan Pekerjaan Besi Beton",,1
10919,390,F.439092.002.01,Menyusun Daftar Pemotongan dan Pembengkokan Besi Beton,,1
10920,390,F.439092.003.01,Melaksanakan Pemotongan Besi Beton,,1
10921,390,F.439092.004.01,Melaksanakan Pembengkokan Besi Beton,,1
10922,390,F.439092.005.01,Melakukan Pekerjaan Pembuatan Tulangan Besi Beton,,1
10923,391,F.433032.001.01,Mengatur Kegiatan Pengecatan,,1
10924,391,F.433032.002.01,Melakukan Penanganan Material Cat,,1
10925,391,F.433032.003.01,Melakukan Pemeliharaan Peralatan dan Perlengkapan Pengecatan,,1
10926,391,F.433032.004.01,Melakukan Persiapan Lapangan Untuk Pengecatan,,1
10927,391,F.433032.005.01,Melakukan Persiapan Untuk Pekerjaan Pengecatan Baru,,1
10928,391,F.433032.006.01,Melakukan Persiapan Bidang Permukaan Untuk Pengecatan Ulang,,1
10929,391,F.433032.007.01,Melakukan Pekerjaan Pengecatan,,1
10930,391,F.433032.008.01,Membersihkan Lapangan Pengecatan,,1
25573,392,F.433042.001.01,Melaksanakan Pengaturan Material Pekerjaan Kayu,,1
25575,392,F.433042.002.01,Melaksanakan Pengaturan Mesin Pekerjaan Kayu ,,1
25579,392,F.433042.003.01,Melakukan Pengaturan Pekerjaan Kayu,,1
25582,392,F.433042.004.01,Melaksanakan Pekerjaan Pabrikasi Kayu,,1
25586,392,F.433042.005.01,Melakukan Pekerjaan Pemasangan Konstruksi Kayu,,1
25589,392,F.433042.006.01,Melakukan Pemasangan Pekerjaan Kayu,,1
25592,392,F.433042.007.01,Melakukan Pekerjaan Dekorasi Kayu ,,1
25594,392,F.433042.008.01,Melaksanakan Pekerjaan Finishing Kayu,,1
10931,393,F.439092.001.01,Menyiapkan Material dan Peralatan Pekerjaan Pasangan Bata,,1
10932,393,F.439092.002.01,Menyiapkan Tata Letak Area Pekerjaan,,1
10933,393,F.439092.003.01,Membuat Mortar untuk Pekerjaan Pasangan Bata,,1
10934,393,F.439092.004.01,Melaksanakan Pekerjaan Struktur Dinding Bata,,1
10935,393,F.439092.005.01,Membuat Pilar Pasangan Bata,,1
10936,393,F.439092.006.01,Membuat Pasangan Bata lengkung,,1
10937,393,F.439092.007.01,Membuat Pasangan Bata Dekoratif,,1
10938,394,F.433022.001.01,"Menyiapkan Material, Peralatan, dan Perlengkapan Pasang Ubin",,1
10939,394,F.433022.002.01,Menyiapkan Lantai Kerja Pasang Ubin,,1
10940,394,F.433022.003.01,Melakukan Pemasangan Ubin,,1
10941,394,F.433022.004.01,Melaksanakan Aktifitas Pemasangan Mosaik,,1
10942,394,F.433022.005.01,Memasang Marmer dan Teraso,,1
10943,395,F.432212.001.01,Melaksanakan Persiapan di Tempat Kerja,,1
10944,395,F.432212.002.01,Memasang Instalasi Pipa Air Bersih,,1
10945,395,F.432212.003.01,Memasang Instalasi Pipa Air Kotor/Air Limbah,,1
10946,395,F.432212.004.01,Memasang Perlengkapan Sanitasi,,1
10947,395,F.432212.005.01,Memasang Instalasi Tangki Air,,1
10948,395,F.432212.006.01,Melakukan Pengujian dan Komisioning,,1
10949,395,F.432212.007.01,Melakukan Pemasangan Pipa Cabang,,1
10950,395,F.432212.008.01,Melakukan Pekerjaan Pemeliharaan,,1
10951,396,F.433022.001.01,Melaksanakan Persiapan Pekerjaan Plesteran,,1
10952,396,F.433022.002.01,Memasang Patok/Profil Penyangga Permukaan,,1
10953,396,F.433022.003.01,Melaksanakan Pencampuran Adukan Plesteran,,1
10954,396,F.433022.004.01,Melaksanakan Pekerjaan Plesteran,,1
10955,396,F.433022.005.01,Melaksanakan Pekerjaan Finishing Plesteran,,1
7882,221,M.7110000.001.01,Merencanakan Strategi Penahapan Proyek Ukuran Kompleksitas Risiko Tinggi (RT).,,1
7883,221,M.7110000.002.01,Menyiapkan Perijinan dan Pembebasan Lahan untuk Proyek Ukuran Kompleksitas Risiko Tinggi (RT).,,1
7884,221,M.7110000.003.01,Melakukan Evaluasi terhadap Kelayakan Proyek untuk Ukuran Kompleksitas Risiko Tinggi (RT),,1
7885,221,M.7110000.004.01,Membuat Program Tahapan Disain untuk Proyek Ukuran Kompleksitas Risiko Tinggi (RT).,,1
7886,221,M.7110000.005.01,Melakukan Koordinasi Kebijakan-Kebijakan untuk Proyek Ukuran Kompleksitas Risiko Tinggi (RT).,,1
7887,221,M.7110000.006.01,Melaksanakan Evaluasi Program Kegiatan Disain untuk Proyek Ukuran Kompleksitas Risiko Tinggi (RT).,,1
7888,221,M.7110000.007.01,Membuat  Program Pengadaan Pelaksanaan Konstruksi untuk Proyek Ukuran Kompleksitas Risiko Tinggi (RT).,,1
7889,221,M.7110000.008.01,Melaksanakan Pengadaan Pelaksanaan Konstruksi untuk Proyek Ukuran Kompleksitas Risiko Tinggi (RT).,,1
7890,221,M.7110000.009.01,Melaksanakan Persiapan Pra Konstruksi Untuk Proyek.,,1
7891,221,M.7110000.010.01,Melakukan Pengelolaan Pada Tahapan Pelaksanaan untuk Proyek Ukuran Kompleksitas Risiko Tinggi (RT).,,1
7892,221,M.7110000.011.01,Melakukan Kaji Ulang Program Pelaksanaan Konstruksi untuk Proyek Ukuran kompleksitas Risiko Tinggi (RT) ,,1
7893,221,M.7110000.012.01,Melakukan Pengawasan Pelaksanaan Konstruksi untuk Proyek Ukuran Kompleksitas Risiko Tinggi (RT),,1
7894,221,M.7110000.013.01,Melakukan Pengendalian Pelaksanaan Konstruksi untuk Proyek Ukuran Kompleksitas Risiko Tinggi (RT),,1
7895,221,M.7110000.014.01,Menyusun Program Serah Terima Pekerjaan untuk Proyek Ukuran Kompleksitas Risiko Tinggi (RT),,1
7896,221,M.7110000.015.01,Melakukan Uji Daya/Trima (Testing Commisioning) untuk Proyek Ukuran Kompleksitas Risiko Tinggi (RT),,1
7897,221,M.7110000.016.01,Melakukan Serah Terima Pekerjaan untuk Proyek,,1
7898,221,M.7110000.017.01,Melakukan Evaluasi Program Kegiatan Desain untuk Proyek Ukuran Kompleksitas Risiko Moderat (RM),,1
7899,221,M.7110000.018.01,Membuat Program Pengadaan Pelaksanaan Konstruksi untuk Proyek Ukuran Kompleksitas Risiko Moderat (RM),,1
7900,221,M.7110000.019.01,Melaksanakan Pengadaan Pelaksanaan Konstruksi untuk Proyek Ukuran Kompleksitas Risiko Moderat (RM),,1
7901,221,M.7110000.020.01,Melaksanakan Pengawasan pada Tahapan Pelaksanaan untuk Proyek Ukuran Kompleksitas Risiko Moderat (RM),,1
7902,221,M.7110000.021.01,Melakukan Evaluasi Program Pelaksanaan Konstruksi untuk Proyek Ukuran Kompleksitas Risiko Moderat (RM),,1
7903,221,M.7110000.022.01,Melakukan Pengawasan Program Pelaksanaan Konstruksi untuk Proyek Ukuran Kompleksitas Risiko Moderat (RM),,1
7904,221,M.7110000.023.01,Melakukan Pengendalian Pelaksanaan Konstruksi untuk Proyek Ukuran Kompleksitas Risiko Moderat (RM),,1
7905,221,M.7110000.024.01,Menyusun Program Serah Terima Pekerjaan untuk Proyek Ukuran Kompleksitas Risiko Moderat (RM),,1
7906,221,M.7110000.025.01,Melakukan Uji Daya/Terima (Testing Commisioning) untuk Proyek Ukuran Kompleksitas Risiko Moderat (RM),,1
7907,221,M.7110000.026.01,Melakukan Serah Terima Pekerjaan untuk Proyek Ukuran Kompleksitas Risiko Moderat (RM),,1
7908,221,M.7110000.027.01,Melakukan Pengawasan pada Tahapan  Pelaksanaan untuk Proyek Ukuran Kompleksitas Risiko Rendah/Sederhana (RR),,1
7909,221,M.7110000.028.01,Melakukan Evaluasi Program Pelaksanaan Konstruksi untuk Proyek Ukuran Kompleksitas Risiko Moderat (RR),,1
7910,221,M.7110000.029.01,Melakukan Pengawasan Pelaksanaan Konsruksi Untuk Proyek ukuran Kompleksitas Risiko Moderat (RM),,1
7911,221,M.7110000.030.01,Menyusun Program Serah Terima Pekerjaan untuk Proyek Ukuran Kompleksitas Risiko Rendah (RR),,1
7912,221,M.7110000.031.01,Melakukan Uji Daya/Terima (Testing Commisioning) untuk Proyek Ukuran Kompleksitas Risiko Rendah (RR),,1
177697,221,M.7110000.032.01,Melakukan Serah Terima Akhir Pekerjaan untuk Proyek Ukuran Kompleksitas Risiko Rendah/Sederhana (RR),,1
8060,234,M.711000.001.01,Menerapkan Keselamatan dan Kesehatan Kerja (K3) Konstruksi Prasarana Lingkungan,,1
8061,234,M.711000.002.01,Melakukan Komunikasi di Tempat Kerja Konstruksi Prasarana Lingkungan,,1
8062,234,M.711000.003.01,Mengidentifikasi Kebutuhan Prasarana Lingkungan,,1
8063,234,M.711000.004.01,Merumuskan Rencana Umum Pembangunan Prasarana Lingkungan,,1
8064,234,M.711000.005.01,Menyusun Desain Konseptual  Prasarana Lingkungan,,1
8065,234,M.711000.006.01,Menyusun Rencana Konstruksi Prasarana Lingkungan,,1
8066,234,M.711000.007.01,Menilai Pelaksanaan Konstruksi Prasarana Lingkungan,,1
8067,234,M.711000.008.01,Menyusun Dokumen Teknis Konstruksi Prasarana Lingkungan,,1
8254,251,M.691001.001.01,Menerapkan Peraturan Perundang-Undangan Terkait Dengan Kontrak Konstruksi,,1
8255,251,M.691001.002.01,Melakukan Komunikasi di Tempat Kerja,,1
8256,251,M.691001.003.01,Merencanakan Strategi Pengadaan Kontrak Konstruksi,,1
8257,251,M.691001.004.01,Membuat Dokumen Kontrak Konstruksi,,1
8258,251,M.691001.005.01,Mengkaji Kontrak Konstruksi,,1
8259,251,M.691001.006.01,Menentukan Teknik dan Strategi Negosiasi Kontrak Konstruksi,,1
8260,251,M.691001.007.01,Mengendalikan Kontrak Kerja Konstruksi,,1
8261,251,M.691001.008.01,Menyelesaikan Perselisihan Kontrak Konstruksi,,1
8262,251,M.691001.009.01,Mengevaluasi Kegagalan Bangunan Dari Aspek  Kontraktual Dan Komersial,,1
8263,251,M.691001.010.01,Menyusun Laporan Pekerjaan Kontrak Kerja Konstruksi,,1
10140,316,F.421110.001.01,Menerapkan Keselamatan dan Kesehatan Kerja (K3),,1
10141,316,F.421110.002.01,Melakukan Komunikasi di Tempat Kerja,,1
10142,316,F.421110.003.01,Mengendalikan Pekerjaan  Survei Pendahuluan (Reconnaissance Survey),,1
10143,316,F.421110.004.01,Melaksanakan Pekerjaan Pengumpulan Data,,1
10144,316,F.421110.005.01,Melaksanakan Studi Kelayakan dan Lingkungan,,1
10145,316,F.421110.006.01,Melaksanakan Pekerjaan Perencanaan Geometrik  Jalan,,1
